Date,Month,Year,Open,High,Low,Close,Adj Close,Volume
3/4/2020,3,2020,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
3/5/2020,3,2020,144.753998,149.149994,143.613998,144.908005,144.908005,54263500
3/6/2020,3,2020,138,141.399994,136.854004,140.695999,140.695999,63314500
3/9/2020,3,2020,121.078003,132.600006,121,121.599998,121.599998,85368500
3/10/2020,3,2020,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
3/11/2020,3,2020,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
3/12/2020,3,2020,116.178001,118.900002,109.25,112.110001,112.110001,94545500
3/13/2020,3,2020,119,121.514,100.400002,109.323997,109.323997,113201500
3/16/2020,3,2020,93.900002,98.973999,88.433998,89.014,89.014,102447500
3/17/2020,3,2020,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
3/18/2020,3,2020,77.800003,80.972,70.101997,72.244003,72.244003,118931000
3/19/2020,3,2020,74.940002,90.400002,71.692001,85.528,85.528,150977500
3/20/2020,3,2020,87.639999,95.400002,85.157997,85.505997,85.505997,141427500
3/23/2020,3,2020,86.720001,88.400002,82.099998,86.858002,86.858002,82272500
3/24/2020,3,2020,95.459999,102.737999,94.800003,101,101,114476000
3/25/2020,3,2020,109.050003,111.400002,102.222,107.849998,107.849998,106113500
3/26/2020,3,2020,109.477997,112,102.449997,105.632004,105.632004,86903500
3/27/2020,3,2020,101,105.160004,98.806,102.872002,102.872002,71887000
3/30/2020,3,2020,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
3/31/2020,3,2020,100.25,108.592003,99.400002,104.800003,104.800003,88857500
4/1/2020,4,2020,100.800003,102.790001,95.019997,96.311996,96.311996,66766000
4/2/2020,4,2020,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
4/3/2020,4,2020,101.900002,103.098,93.678001,96.001999,96.001999,112810500
4/6/2020,4,2020,102.239998,104.199997,99.592003,103.248001,103.248001,74509000
4/7/2020,4,2020,109,113,106.468002,109.089996,109.089996,89599000
4/8/2020,4,2020,110.839996,111.442001,106.666,109.767998,109.767998,63280000
4/9/2020,4,2020,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
4/13/2020,4,2020,118.031998,130.399994,116.106003,130.190002,130.190002,112377000
4/14/2020,4,2020,139.794006,148.376007,138.485992,141.977997,141.977997,152882500
4/15/2020,4,2020,148.399994,150.626007,142,145.966003,145.966003,117885000
4/16/2020,4,2020,143.388,151.889999,141.343994,149.042007,149.042007,103289500
4/17/2020,4,2020,154.455994,154.990005,149.531998,150.778,150.778,65641000
4/20/2020,4,2020,146.539993,153.113998,142.442001,149.272003,149.272003,73733000
4/21/2020,4,2020,146.024002,150.666,134.757996,137.343994,137.343994,101045500
4/22/2020,4,2020,140.796005,146.800003,137.742004,146.421997,146.421997,70827500
4/23/2020,4,2020,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
4/24/2020,4,2020,142.162003,146.145996,139.636002,145.029999,145.029999,66060000
4/27/2020,4,2020,147.522003,159.897995,147,159.75,159.75,103407000
4/28/2020,4,2020,159.128006,161,151.337997,153.824005,153.824005,76110000
4/29/2020,4,2020,158.033997,160.639999,156.632004,160.102005,160.102005,81080000
4/30/2020,4,2020,171.037994,173.964005,152.699997,156.376007,156.376007,142359500
5/1/2020,5,2020,151,154.554001,136.608002,140.264008,140.264008,162659000
5/4/2020,5,2020,140.199997,152.399994,139.600006,152.238007,152.238007,96185500
5/5/2020,5,2020,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
5/6/2020,5,2020,155.300003,157.960007,152.222,156.516006,156.516006,55616000
5/7/2020,5,2020,155.442001,159.279999,154.470001,156.007996,156.007996,57638500
5/8/2020,5,2020,158.753998,164.800003,157.401993,163.884003,163.884003,80432500
5/11/2020,5,2020,158.102005,164.800003,157,162.257996,162.257996,82598000
5/12/2020,5,2020,165.399994,168.658005,161.600006,161.882004,161.882004,79534500
5/13/2020,5,2020,164.166,165.199997,152.660004,158.192001,158.192001,95327500
5/14/2020,5,2020,156,160.671997,152.800003,160.666,160.666,68411000
5/15/2020,5,2020,158.070007,161.009995,157.309998,159.834,159.834,52592000
5/18/2020,5,2020,165.556,166.944,160.776001,162.725998,162.725998,58329000
5/19/2020,5,2020,163.033997,164.414001,161.216003,161.602005,161.602005,48182500
5/20/2020,5,2020,164.100006,165.199997,162.360001,163.112,163.112,36546500
5/21/2020,5,2020,163.199997,166.5,159.199997,165.520004,165.520004,61273000
5/22/2020,5,2020,164.434006,166.356003,162.399994,163.376007,163.376007,49937500
5/26/2020,5,2020,166.899994,166.919998,163.141998,163.774002,163.774002,40448500
5/27/2020,5,2020,164.171997,165.542007,157,164.046005,164.046005,57747500
5/28/2020,5,2020,162.701996,164.949997,160.337997,161.162003,161.162003,36278000
5/29/2020,5,2020,161.75,167,160.841995,167,167,58822500
6/1/2020,6,2020,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
6/2/2020,6,2020,178.940002,181.731995,174.199997,176.311996,176.311996,67828000
6/3/2020,6,2020,177.623993,179.587997,176.020004,176.591995,176.591995,39747500
6/4/2020,6,2020,177.975998,179.149994,171.688004,172.876007,172.876007,44438500
6/5/2020,6,2020,175.567993,177.304001,173.240005,177.132004,177.132004,39059500
6/8/2020,6,2020,183.800003,190,181.832001,189.983994,189.983994,70873500
6/9/2020,6,2020,188.001999,190.888,184.785995,188.134003,188.134003,56941000
6/10/2020,6,2020,198.376007,205.496002,196.5,205.009995,205.009995,92817000
6/11/2020,6,2020,198.039993,203.792007,194.399994,194.567993,194.567993,79582500
6/12/2020,6,2020,196,197.595993,182.520004,187.056,187.056,83817000
6/15/2020,6,2020,183.557999,199.768005,181.699997,198.179993,198.179993,78486000
6/16/2020,6,2020,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
6/17/2020,6,2020,197.542007,201,196.514008,198.358002,198.358002,49454000
6/18/2020,6,2020,200.600006,203.839996,198.893997,200.792007,200.792007,48759500
